0,130.304098,130.304098,130.304098,1320992712.626613,1320992712.626616,1320992712.756920,1320992712.757075,1,
0,87.713003,87.713003,87.713003,1320992712.626613,1320992712.757096,1320992712.844809,1320992712.844820,1,
1,87.914944,87.738246,87.782420,1320992712.626613,1320992712.844834,1320992712.932749,1320992712.932764,2,
1,85.878134,87.505732,87.945762,1320992712.626613,1320992712.932778,1320992713.018656,1320992713.018675,2,
2,89.893818,87.804243,88.656659,1320992712.626613,1320992713.018690,1320992713.108584,1320992713.108601,3,
2,89.873075,88.062847,89.154716,1320992712.626613,1320992713.108615,1320992713.198488,1320992713.198499,4,
2,87.888002,88.040991,88.898141,1320992712.626613,1320992713.198513,1320992713.286401,1320992713.286415,4,
3,90.865135,88.394009,89.654653,1320992712.626613,1320992713.286429,1320992713.377294,1320992713.377315,5,
3,87.944984,88.337881,89.381588,1320992712.626613,1320992713.377329,1320992713.465274,1320992713.465287,5,
4,89.893818,88.532373,89.655514,1320992712.626613,1320992713.465300,1320992713.555194,1320992713.555206,6,
4,110.849142,91.321969,97.046118,1320992712.626613,1320992713.555220,1320992713.666069,1320992713.666089,7,
4,113.888025,94.142726,103.372163,1320992712.626613,1320992713.666104,1320992713.779992,1320992713.780010,8,
4,99.838972,94.854757,103.022888,1320992712.626613,1320992713.780024,1320992713.879863,1320992713.879881,8,
5,87.010145,93.874181,101.716288,1320992712.626613,1320992713.879895,1320992713.966905,1320992713.966923,8,
6,84.745884,92.733143,100.611539,1320992712.626613,1320992713.966937,1320992714.051683,1320992714.051704,8,
7,85.855007,91.873376,99.286765,1320992712.626613,1320992714.051718,1320992714.137573,1320992714.137593,8,
8,84.895849,91.001186,98.087561,1320992712.626613,1320992714.137607,1320992714.222503,1320992714.222520,8,
9,94.859123,91.483428,97.642133,1320992712.626613,1320992714.222534,1320992714.317393,1320992714.317411,8,
10,86.899042,90.910380,96.532243,1320992712.626613,1320992714.317425,1320992714.404324,1320992714.404344,8,
11,87.852001,90.528082,95.413500,1320992712.626613,1320992714.404358,1320992714.492210,1320992714.492223,8,
12,89.911938,90.451064,94.249909,1320992712.626613,1320992714.492237,1320992714.582149,1320992714.582172,8,
13,115.808010,93.620682,102.016648,1320992712.626613,1320992714.582187,1320992714.697995,1320992714.698010,9,
13,87.944984,92.911220,100.449753,1320992712.626613,1320992714.698019,1320992714.785964,1320992714.785980,9,
14,102.836847,94.151924,101.977054,1320992712.626613,1320992714.785989,1320992714.888826,1320992714.888840,10,
14,84.995985,93.007431,100.879141,1320992712.626613,1320992714.888849,1320992714.973845,1320992714.973860,10,
15,85.843801,92.111978,99.582804,1320992712.626613,1320992714.973869,1320992715.059713,1320992715.059727,10,
16,84.884882,91.208591,98.392637,1320992712.626613,1320992715.059736,1320992715.144621,1320992715.144635,10,
17,84.872961,90.416637,97.190591,1320992712.626613,1320992715.144644,1320992715.229517,1320992715.229533,10,
18,84.906101,89.727820,96.013715,1320992712.626613,1320992715.229542,1320992715.314448,1320992715.314464,10,
19,101.905107,91.249981,98.628184,1320992712.626613,1320992715.314473,1320992715.416378,1320992715.416394,11,
19,162.799835,100.193713,121.378896,1320992712.626613,1320992715.416403,1320992715.579203,1320992715.579219,12,
19,93.862057,99.402256,116.676193,1320992712.626613,1320992715.579228,1320992715.673090,1320992715.673107,12,
20,88.865042,98.085104,113.345572,1320992712.626613,1320992715.673116,1320992715.761981,1320992715.761998,12,
21,84.885120,96.435106,110.767954,1320992712.626613,1320992715.762007,1320992715.846892,1320992715.846907,12,
22,84.894180,94.992490,108.266703,1320992712.626613,1320992715.846917,1320992715.931811,1320992715.931828,12,
23,90.890884,94.479790,105.332676,1320992712.626613,1320992715.931838,1320992716.022729,1320992716.022745,12,
24,85.925102,93.410454,103.421456,1320992712.626613,1320992716.022754,1320992716.108679,1320992716.108695,12,
