0,0.836134,0.000000,0.600000,1320935672.435619,1320935672.435622,1320935672.436458,1320935672.436594,1
0,0.809908,0.000000,1.200000,1320935672.435619,1320935672.436615,1320935672.437425,1320935672.437433,2
0,0.873804,0.873804,1.572847,1320935672.435619,1320935672.437446,1320935672.438320,1320935672.438328,2
1,0.936985,0.881702,1.587063,1320935672.435619,1320935672.438342,1320935672.439279,1320935672.439286,2
2,0.889778,0.882711,1.588880,1320935672.435619,1320935672.439299,1320935672.440189,1320935672.440197,2
3,0.732899,0.863985,1.555172,1320935672.435619,1320935672.440210,1320935672.440943,1320935672.440950,2
4,0.945091,0.874123,1.573421,1320935672.435619,1320935672.440964,1320935672.441909,1320935672.441916,2
5,0.837803,0.869583,1.565249,1320935672.435619,1320935672.441929,1320935672.442767,1320935672.442773,2
6,0.931978,0.877382,1.579288,1320935672.435619,1320935672.442787,1320935672.443719,1320935672.443726,2
7,0.962019,0.887962,1.598332,1320935672.435619,1320935672.443739,1320935672.444701,1320935672.444708,2
8,0.963926,0.897458,1.615424,1320935672.435619,1320935672.444721,1320935672.445685,1320935672.445692,2
9,0.854969,0.892146,1.605864,1320935672.435619,1320935672.445705,1320935672.446560,1320935672.446567,2
10,0.961065,0.900761,1.621370,1320935672.435619,1320935672.446581,1320935672.447542,1320935672.447549,2
11,0.965118,0.908806,1.635851,1320935672.435619,1320935672.447562,1320935672.448527,1320935672.448534,2
12,0.705004,0.883331,1.589995,1320935672.435619,1320935672.448547,1320935672.449252,1320935672.449259,2
13,0.697136,0.860056,1.548101,1320935672.435619,1320935672.449272,1320935672.449969,1320935672.449976,2
14,0.701904,0.840287,1.512517,1320935672.435619,1320935672.449989,1320935672.450691,1320935672.450697,2
15,0.699997,0.822751,1.480952,1320935672.435619,1320935672.450710,1320935672.451410,1320935672.451417,2
16,0.699997,0.807407,1.453332,1320935672.435619,1320935672.451430,1320935672.452130,1320935672.452137,2
17,0.696898,0.793593,1.428468,1320935672.435619,1320935672.452150,1320935672.452847,1320935672.452854,2
18,0.697851,0.781625,1.406926,1320935672.435619,1320935672.452867,1320935672.453565,1320935672.453572,2
19,0.698090,0.771183,1.388130,1320935672.435619,1320935672.453585,1320935672.454283,1320935672.454290,2
20,0.691891,0.761272,1.370289,1320935672.435619,1320935672.454303,1320935672.454995,1320935672.455002,2
21,0.689030,0.752242,1.354035,1320935672.435619,1320935672.455016,1320935672.455705,1320935672.455712,2
22,0.710964,0.747082,1.344747,1320935672.435619,1320935672.455725,1320935672.456436,1320935672.456443,2
23,0.684977,0.739319,1.330774,1320935672.435619,1320935672.456456,1320935672.457141,1320935672.457148,2
24,0.666142,0.730172,1.314309,1320935672.435619,1320935672.457161,1320935672.457827,1320935672.457834,2
25,0.700951,0.726519,1.307734,1320935672.435619,1320935672.457847,1320935672.458548,1320935672.458555,2
26,0.693798,0.722429,1.300372,1320935672.435619,1320935672.458568,1320935672.459262,1320935672.459269,2
27,0.694036,0.718880,1.293984,1320935672.435619,1320935672.459282,1320935672.459976,1320935672.459983,2
28,0.694036,0.715774,1.288394,1320935672.435619,1320935672.459996,1320935672.460690,1320935672.460697,2
29,0.689030,0.712431,1.282376,1320935672.435619,1320935672.460710,1320935672.461399,1320935672.461406,2
30,0.685930,0.709119,1.276414,1320935672.435619,1320935672.461419,1320935672.462105,1320935672.462113,2
31,0.700951,0.708098,1.274576,1320935672.435619,1320935672.462126,1320935672.462827,1320935672.462834,2
32,0.706911,0.707949,1.274309,1320935672.435619,1320935672.462847,1320935672.463554,1320935672.463561,2
33,0.698090,0.706717,1.272090,1320935672.435619,1320935672.463574,1320935672.464272,1320935672.464279,2
34,0.694036,0.705132,1.269237,1320935672.435619,1320935672.464292,1320935672.464986,1320935672.464993,2
35,0.696898,0.704103,1.267385,1320935672.435619,1320935672.465006,1320935672.465703,1320935672.465710,2
36,0.686884,0.701950,1.263510,1320935672.435619,1320935672.465723,1320935672.466410,1320935672.466418,2
37,0.699043,0.701587,1.262856,1320935672.435619,1320935672.466431,1320935672.467130,1320935672.467137,2
38,0.708103,0.702401,1.264322,1320935672.435619,1320935672.467211,1320935672.467919,1320935672.467928,2
39,0.698090,0.701862,1.263352,1320935672.435619,1320935672.467942,1320935672.468640,1320935672.468647,2
40,0.684977,0.699752,1.259553,1320935672.435619,1320935672.468660,1320935672.469345,1320935672.469352,2
41,0.700235,0.699812,1.259662,1320935672.435619,1320935672.469365,1320935672.470065,1320935672.470072,2
42,0.704050,0.700342,1.260615,1320935672.435619,1320935672.470085,1320935672.470789,1320935672.470796,2
43,0.697136,0.699941,1.259894,1320935672.435619,1320935672.470809,1320935672.471506,1320935672.471513,2
44,0.694036,0.699203,1.258565,1320935672.435619,1320935672.471526,1320935672.472220,1320935672.472227,2
45,0.684977,0.697425,1.255365,1320935672.435619,1320935672.472240,1320935672.472925,1320935672.472932,2
46,0.685930,0.695988,1.252778,1320935672.435619,1320935672.472945,1320935672.473631,1320935672.473638,2
47,0.704050,0.696996,1.254592,1320935672.435619,1320935672.473651,1320935672.474355,1320935672.474362,2
48,0.698090,0.697132,1.254838,1320935672.435619,1320935672.474375,1320935672.475073,1320935672.475080,2
49,0.699997,0.697491,1.255483,1320935672.435619,1320935672.475093,1320935672.475793,1320935672.475800,2
50,0.694036,0.697059,1.254706,1320935672.435619,1320935672.475813,1320935672.476507,1320935672.476514,2
51,0.677109,0.694565,1.250217,1320935672.435619,1320935672.476528,1320935672.477205,1320935672.477212,2
