0,0.686884,0.686884,0.686884,1320933789.736729,1320933789.736732,1320933789.737419,1320933789.737563,1,
0,0.665903,0.665903,0.665903,1320933789.736729,1320933789.737590,1320933789.738256,1320933789.738265,1,
1,0.662804,0.665516,0.666872,1320933789.736729,1320933789.738279,1320933789.738942,1320933789.738950,1,
2,0.708103,0.670839,0.690488,1320933789.736729,1320933789.738963,1320933789.739671,1320933789.739678,2,
2,0.696898,0.674096,0.700234,1320933789.736729,1320933789.739691,1320933789.740388,1320933789.740396,3,
2,0.685215,0.675486,0.699954,1320933789.736729,1320933789.740409,1320933789.741094,1320933789.741102,3,
3,0.693798,0.677775,0.704137,1320933789.736729,1320933789.741115,1320933789.741809,1320933789.741816,3,
4,0.686884,0.678914,0.702670,1320933789.736729,1320933789.741830,1320933789.742517,1320933789.742524,3,
5,0.681877,0.679284,0.698398,1320933789.736729,1320933789.742537,1320933789.743219,1320933789.743226,3,
6,0.684977,0.679996,0.696822,1320933789.736729,1320933789.743240,1320933789.743925,1320933789.743932,3,
7,0.686169,0.680767,0.696087,1320933789.736729,1320933789.743945,1320933789.744631,1320933789.744638,3,
8,0.684977,0.681294,0.694625,1320933789.736729,1320933789.744651,1320933789.745336,1320933789.745343,3,
9,0.686884,0.681992,0.694437,1320933789.736729,1320933789.745356,1320933789.746043,1320933789.746050,3,
10,0.687122,0.682634,0.694211,1320933789.736729,1320933789.746063,1320933789.746750,1320933789.746757,3,
11,0.684977,0.682926,0.692635,1320933789.736729,1320933789.746770,1320933789.747455,1320933789.747462,3,
12,0.878096,0.707323,0.799990,1320933789.736729,1320933789.747475,1320933789.748353,1320933789.748360,4,
12,0.977993,0.741156,0.929076,1320933789.736729,1320933789.748373,1320933789.749351,1320933789.749358,5,
12,0.982046,0.771268,1.017596,1320933789.736729,1320933789.749371,1320933789.750353,1320933789.750361,6,
12,0.720024,0.764862,0.972028,1320933789.736729,1320933789.750374,1320933789.751094,1320933789.751101,6,
13,0.697136,0.756396,0.941401,1320933789.736729,1320933789.751114,1320933789.751811,1320933789.751818,6,
